רובוטריקים,רובוטריקים 4,https://drive.google.com/file/d/1U4JtztixsIdFJhHNg61mUrCKkdwCc_Tk/view,Transformers: Age of Extinction,2014,"פעולה, מדע בדיוני, הרפתקאות",165,"לאחר אירועים דרמטיים בסרטים הקודמים, רובוטריקים נאלצים להסתתר מפני ממשלת ארה""ב שהפכה אותם לאויבים. עולם חדש של סכנות ומרגלים מתגלה כשהגיבור החדש יוצא למאבק להצלת האנושות והרובוטריקים יחדיו."
רובוטריקים,רובוטריקים 5,https://drive.google.com/file/d/1dLEpBk5FNbgOuVy8zgtXEny_dVGjo0GA/view,Transformers: The Last Knight,2017,"מדע בדיוני, פעולה",154,"במהלך הקרב בין האוטובוטים לדיקטיבטורים, אדם ומכונה משתפים פעולה כדי לחשוף את המסתורין שמאחורי ההיסטוריה של רובוטריקים על פני כדור הארץ. הסרט משלב סצנות פעולה מרהיבות עם עלילה שמתארת את הקשר בין רובוטריקים לאנושות לאורך הדורות."
תור,תור 1,https://drive.google.com/file/d/1k0HIp1C-yxKZdfg2QyHoOXnGd6zb0st7/view?usp=drivesdk,Thor,2011,"פעולה, פנטזיה, מדע בדיוני",115,"תור, אל הברק, מגונה להשלח מכהונתו בעולם האלים ולמועצה האנושית. בכדור הארץ הוא לומד לצנוח מעוצמתו וליהפך לגיבור אמיתי כדי להציל את עולמו מהרס."
תור,תור 2: העולם האפל,https://drive.google.com/file/d/1W_NzsKw2ZtIrWNKtCuhqy58K0ejcM85v/view?usp=drivesdk,Thor: The Dark World,2013,"פעולה, הרפתקאות, פנטזיה",112,"תור מתמודד עם איום חדש כאשר יצורים אפלים הנקראים דאלר הופכים לאיומים על העולם. יחד עם ג'יין פוסטר, הוא נלחם להציל את תשעת העולמות מחרבן. הסרט משלב קרבות אפיים ועולמות מיתולוגיים."
תור,תור 3: ראגנארוק,https://drive.google.com/file/d/1lD-nPzQltMoFaW7HtLT6Wb961X7Ss1Ot/view?usp=drivesdk,Thor: Ragnarok,2017,"מדע בדיוני, פעולה, הרפתקאות",130,תור מוצא את עצמו כלוא מחוץ לאסגרד וללא כוחו. הוא חייב להשתתף בקרב גלדיאטורי על כוכב רחוק כדי לעצור את ראגנארוק – חורבן אסגרד – ולהציל את עמו מפני איום נוראי.
תור,תור,https://drive.google.com/file/d/1-pjolz9nk3P1bDXNhBxi-dwwB3oHtRt2/view?usp=drivesdk,Thor,2011,"פעולה, פנטזיה, מדע בדיוני",115,"תור, אל הרעם, מוגלה על ידי אביו האודין לכדור הארץ כהשלכה לאחר שהמעשה הפזיז שלו מאיים על הממלכה שלו. במהלך שהותו על פני כדור הארץ, הוא לומד מהי ענווה ונאבק כדי למנוע מלחמה בין העולמות."
המטרה,Qbzn - המטרה 1 • הבית הלבן_2013.mp4,https://drive.google.com/file/d/1-XiJr0MUkGne1lPtrYWJ-nmMmfrymOL3/view,Olympus Has Fallen,2013,"פעולה, מתח, אקשן",119,"כשטרוריסטים תופסים את הבית הלבן ומחטפים את הנשיא, שומר ראש לשעבר יוצא להציל אותו. הסרט מציג מתח גבוה ופעולות אדרנלין להצלת המצב והחזרת הביטחון לבית הלבן."
המטרה,Qbzn - המטרה 2 • לונדון_2016.mp4,https://drive.google.com/file/d/1zLi6Kp4bC_-tMfvlCcgPbkeJh3scv7Dl/view,Target 2: London,2016,"פעולה, מותחן",95,"סרט פעולה מותח המתאר משימה מסוכנת של צוות מומחים בלונדון, שמטרתם לעצור ניסיון חטיפה בינלאומי. העלילה מתנהלת במהרה ומלאה במרדפים, יריות ומתח גבוה עד לסיום דרמטי."
המטרה,Qbzn - המטרה 3 • שומר הראש_2019.mp4,https://drive.google.com/file/d/18azV4jItstCubFrIrwCitouXxSwuPLhE/view,The Target 3: Bodyguard,2019,"פעולה, מתח",90,סרט פעולה ודרמה המתמקד בשומר ראש מקצועי שמקבל על עצמו להגן על דמות חשובה הנמצאת בסכנת חיים. במהלך המשימה הוא מתמודד עם איומים בלתי צפויים ונאלץ להשתמש בכישוריו כדי לשרוד ולהשלים את המשימה. הסרט משלב סצנות אקשן מותחות ופיתולים בעלילה.
מפלצת של מלון,מפלצת של מלון 1,https://drive.google.com/file/d/1i3FSSN-vkfPmK7Z8cbbZ7mjvcklESuzQ/view?usp=drivesdk,מפלצת של מלון 1,N/A,N/A,N/A,N/A
מפלצת של מלון,מפלצת של מלון 2,https://drive.google.com/file/d/18eDi2dlsCrIyGZafs29nKTkPvWqfKmcd/view?usp=drivesdk,מפלצת של מלון 2,N/A,N/A,N/A,N/A
מפלצת של מלון,מפלצת של מלון 3,https://drive.google.com/file/d/1ck_t4vrsQyGchGabEcCDQna3qkxjZtQv/view?usp=drivesdk,מפלצת של מלון 3,N/A,N/A,N/A,N/A
מפלצת של מלון,מפלצת של מלון 4,https://drive.google.com/file/d/1K62w3kv27lKrZXc7lJdvweAH0Qbj4uvP/view?usp=drivesdk,מפלצת של מלון 4,N/A,N/A,N/A,N/A
סמי הכבאי,סמי הכבאי‎,https://drive.google.com/file/d/10f3FduL9DIU2_vlpsLfRR9mttdCjuPY2/view,סמי הכבאי‎,N/A,N/A,N/A,N/A
סמי הכבאי,סמי הכבאי - אבודים במערות סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/11QDTmxh46Go_2XUi7PiLisB6noQRi5Yw/view,סמי הכבאי - אבודים במערות סרטים וסדרות בדרייב אילת השחר.MP4,N/A,N/A,N/A,N/A
סמי הכבאי,סמי הכבאי - אהבה בוערת סרטים וסדרות בדרייב אילת השחר.avi,https://drive.google.com/file/d/113c2WksDMY0_RusScFB2IMgXARlG6FDc/view,סמי הכבאי - אהבה בוערת סרטים וסדרות בדרייב אילת השחר.avi,N/A,N/A,N/A,N/A
סמי הכבאי,סמי הכבאי - דב נצרים סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/10o5wWyb_nQGHTA5-3o5uQPLxxao7CUv_/view,Fireman Sam,1987,"אנימציה, הרפתקאות, משפחה",30,"סמי הכבאי הוא סדרת אנימציה שמתרכזת בכבאי סמי בעיירה קטנה וולדהאם. בכל פרק, סמי וחבריו מתמודדים עם מצבים מסוכנים ודוחקים להציל את התושבים באומץ ובחכמה. הסדרה מדגישה ערכים של עזרה הדדית ואחריות."
סמי הכבאי,סמי הכבאי - דרך ללא מוצא סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/110LTIvwWWida8eUSqtv815aqj85lqrm1/view,Fireman Sam: Through Thick and Thin,2009,"אנימציה, הרפתקאות, ילדים",60,סמי הכבאי וצוותו עומדים בפני אתגרים לא צפויים בעיר פונטי פולי. הם משתמשים בכל כישורי הכיבוי והעזרה שלהם כדי להגן על התושבים ולהתמודד עם מצבי חירום מסוכנים. הסרט משלב הרפתקאות עם מסרים על עבודת צוות ואומץ לב.
סמי הכבאי,סמי הכבאי - האקשן מתחיל סרטים וסדרות בדרייב אילת השחר.mp4,https://drive.google.com/file/d/10lExBu5WDiB_JneVsMAourFWtuv4Dfr2/view,Fireman Sam: Action Stations,2017,"אנימציה, הרפתקאות, משפחה",60,סמי הכבאי וצוותו מתמודדים עם שלל הרפתקאות מרגשות כאשר בעיר פן טאון מתרחשים תקלות שונות שדורשות תגובה מהירה ואמיצה. יחד הם לומדים על חשיבות העבודה הצוותית והאחריות כלפי הקהילה.
סמי הכבאי,סמי הכבאי - הארנב טומי סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/10sicOZHWYbvwQtGEL-jI_lyfq6baCKD7/view,Fireman Sam: Tommy the Rabbit,2005,"אנימציה, ילדים, הרפתקאות",60,"סמי הכבאי וצוותו מתמודדים עם הרפתקאות כדי להציל את ארנב בשם טומי. העלילה מתמקדת בערכים של עבודה צוותית, אומץ והכרת תודה. הסרט מתאים לילדים ומשלב הומור ולימוד."
סמי הכבאי,סמי הכבאי - הגיבור החדש סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/11bG3hVJWhwLqil5Y1pXLDQaFBidumPZL/view,Fireman Sam: The New Hero,2017,"פעולה, הרפתקאות, ילדים",60,"סמי הכבאי חוזר להרפתקה חדשה בכפר פונטיבייל, שם הוא ניצב בפני אתגרים חדשים תוך כדי הצלת התושבים מפני שריפות ותקלות שונות. יחד עם חבריו, סמי מציג אומץ, עבודת צוות וערכים חשובים של עזרה הדדית ואחריות."
סמי הכבאי,סמי הכבאי - הטיל של מייק סרטים וסדרות בדרייב אילת השחר.avi,https://drive.google.com/file/d/112DfLpJNgtVx4gfCkfVyHyxYToZThkhC/view,Fireman Sam: Mike's Rocket,2002,"אנימציה, ילדים, קומדיה",45,"בסרט זה של סמי הכבאי, סמי וחבריו בעיירה פונטי פלייד יוצאים להציל את המצב כאשר טיל של מייק מאבד שליטה ומאיים לגרום נזק. לצד הרפתקאות מצחיקות והרבה לימודים על עבודת צוות, הם מצליחים להתמודד עם האתגר ולהחזיר את השקט לעיירה."
סמי הכבאי,סמי הכבאי - הנסיך בפונטי פנדי סרטים וסדרות בדרייב אילת השחר.mp4,https://drive.google.com/file/d/10hT5ieBlxuw93ycM5M-NDlKefKtc_7Qd/view,Fireman Sam: The Prince of Pontypandy,2004,"אנימציה, הרפתקאות, ילדים",58,"סמי הכבאי ועמיתיו בעיירה פונטי פנדי מתמודדים עם מקרה חירום מיוחד כאשר נסיך מביקור מגיע לעיירה. במהלך ההרפתקה, סמי לומד על חשיבות העבודה הצוותית ואומץ הלב כדי להציל את היום."
סמי הכבאי,סמי הכבאי - חזיר הים סרטים וסדרות בדרייב אילת השחר.mp4,https://drive.google.com/file/d/115A7fgfkm-yZKPJQzLIfVAkW-QvuBqdI/view,Fireman Sam: Sea Pig Adventures,2007,"אנימציה, הרפתקאות, קומדיה",60,סמי הכבאי וצוותו מתמודדים עם הרפתקאות חדשות בעיר פונטי פולי כאשר חזיר הים מקומי נקלע לצרה. הם מגלים את החשיבות של עבודת צוות ועזרה לזולת תוך כדי הצלת החיה הימית המיוחדת הזו.
סמי הכבאי,סמי הכבאי - חתור סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/11HL1Ej3d95IHMPTPDNtBkpxIcTyI-tYm/view,Fireman Sam,1987,"אנימציה, הרפתקאות, ילדים",30,"סמי הכבאי הוא סדרת ילדים אנימציה העוקבת אחרי סמי, כבאי מסור וכישרוני בכפר פונטיין. כל פרק מציג הרפתקאות שונות שבהן סמי וחבריו מתמודדים עם מצבי חירום ומשמרים על בטיחות התושבים."
סמי הכבאי,סמי הכבאי - יומנו של פנגווין סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/10j5RGwpH2Dj_1xlRtfrXhi8qj6bePiqs/view,Fireman Sam: Pingu's Diary,2018,"אנימציה, הרפתקאות, משפחה",60,"סמי הכבאי וחבריו בעיירה פונטיונים מתמודדים עם הרפתקאות שונות, כאשר פינגווין פנגווין נעזר ביומנו כדי לתעד את האירועים. יחד הם לומדים על חשיבות העבודה בצוות ועל פתרון בעיות באומץ ובחברות."
סמי הכבאי,סמי הכבאי - כלב הצלה סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/11dxD6YCvnzLi8N-yzxbnDUrYNZLGjOI1/view,Fireman Sam: Rescue Dog,2021,"אנימציה, הרפתקאות, משפחה",60,"סמי הכבאי וצוותו מתמודדים עם משימות הצלה מורכבות כשהם מצילים כלב טרייר אמיץ שנמצא בסכנה. הסרט מציג הרפתקאות מרגשות, עבודת צוות והחשיבות של עזרה הדדית בקהילה."
סמי הכבאי,סמי הכבאי - ללא מוצא סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/10rxwj03Wx71MHT9LpDPqNUzbBpIYO1cN/view,Fireman Sam,1987,"אנימציה, ילדים, הרפתקאות",30,"סמי הכבאי הוא סדרת אנימציה לילדים המתארת את הרפתקאותיו של סמי, כבאי אמיץ שמגן על תושבי העיירה פונטיפרייד. הסדרה מלמדת על ערכים של עזרה הדדית, אומץ וזהירות במצבי חירום."
סמי הכבאי,סמי הכבאי - עפיפון סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/11QpGwjB8KbGb_CMcM2vX7xPsjmOeyUYn/view,Fireman Sam,1987,"אנימציה, משפחה, הרפתקאות",22,"סמי הכבאי הוא סדרת אנימציה מוקפדת העוקבת אחרי סמי והצוות שלו בכפר פונטי פיור, כשהם מתמודדים עם מצבי חירום שונים. הסדרה מציגה ערכים של עזרה הדדית, עבודה צוות ואומץ. כל פרק חינוכי ומרתק לילדים."
סמי הכבאי,סמי הכבאי - קרב ימי הולדת סרטים וסדרות בדרייב אילת השחר.MP4,https://drive.google.com/file/d/11-t8IMQBKdX8RCK1NJ7d2ekMxxDDKh5_/view,סמי הכבאי - קרב ימי הולדת סרטים וסדרות בדרייב אילת השחר.MP4,N/A,N/A,N/A,N/A
סמי הכבאי,סמי הכבאי - תפוס את החרק סרטים וסדרות בדרייב אילת השחר.mp4,https://drive.google.com/file/d/11GGIYi75dQnpklrTgm7LlZUL_xxTSMbq/view,סמי הכבאי - תפוס את החרק סרטים וסדרות בדרייב אילת השחר.mp4,N/A,N/A,N/A,N/A
סמי הכבאי,סמי הכבאי - תקועים בבוץ סרטים וסדרות בדרייב אילת השחר.mp4,https://drive.google.com/file/d/1198HZwZENGxwM5KjVjMKTM8lfURDmPw6/view,סמי הכבאי - תקועים בבוץ סרטים וסדרות בדרייב אילת השחר.mp4,N/A,N/A,N/A,N/A
לזמן את הרוע,לזמן את הרוע 1,https://drive.google.com/file/d/1TLYgYhQWUzsbcDkeNhPL70Fk3w_R0G_L/view?usp=drivesdk,לזמן את הרוע 1,N/A,N/A,N/A,N/A
לזמן את הרוע,לזמן את הרוע 2,https://drive.google.com/file/d/1rlH5HIdwyixAn-57RBL-dc3jk0LgAeXR/view?usp=drivesdk,לזמן את הרוע 2,N/A,N/A,N/A,N/A
לזמן את הרוע,לזמן את הרוע 3,https://drive.google.com/file/d/1xtPY1g9AD2YO-y8ODhrj6t4nrho8IQSb/view?usp=drivesdk,לזמן את הרוע 3,N/A,N/A,N/A,N/A
האלווין,האלווין 1,https://drive.google.com/file/d/1Csz_9SbPCMs5JZzxMYwk1JPcu9afpMxE/view?usp=drivesdk,האלווין 1,N/A,N/A,N/A,N/A
האלווין,האלווין 2 - הנקמה,https://drive.google.com/file/d/1y2EcKJg8LLVMIjb9DVMdzfyO3igFON6o/view?usp=drivesdk,Halloween II,1981,"אימה, מתח",92,"הסרט ממשיך אחר האירועים של האלווין המקורי, כאשר מייקל מאיירס ממשיך לרדוף ולטרוף את לורי סטרוד בבית החולים. במאבק הישרדות נואש, לורי מתמודדת עם מייקל ונחשפת לעובדות מטרידות על העבר שלו."
האלווין,האלווין 3 - הסוף,https://drive.google.com/file/d/1tT7R1vLqk4ZemC4mRo8nr7k_lU8Wpqag/view?usp=drivesdk,Halloween III: Season of the Witch,1982,"אימה, מותחן",100,"בסרט זה, העלילה מתמקדת במפעל לייצור מסכות ליל כל הקדושים שמסתיר מזימה אפלה להרעיל את הילדים באמצעות מסכות מיוחדות. הסרט שונה מסרטי 'האלווין' הקודמים בכך שאינו כולל את הדמות מייקל מאיירס, ומציג סיפור עצמאי חדש בעל אופי מסתורי ומפחיד."
המסור,מסור‎,https://drive.google.com/file/d/1oFVpKmgvUReOJy1lOXnWBdO5hNX9iytF/view,Saw,2004,"אימה, מותחן",103,"שני גברים מתעוררים לכודים בחדר קטן עם כלי עבודה מפחידים. הם צריכים לשחק במשחק מאיים על חייהם כדי לשרוד ולהבין מי עומד מאחורי הכל. הסרט משלב מסתורין, אימה ומתח פסיכולוגי."
המסור,המסור 2 2005 מתורגם לעברית.mkv,https://drive.google.com/file/d/1tnNMflpti3KjMVKEiRZerjXH2N3XII9V/view,Saw II,2005,"אימה, מתח",93,"קבוצה של אנשים מוצאת את עצמה כלואה במצב מסוכן בתוך בית מלא במלכודות קטלניות, כאשר הם חייבים לשתף פעולה כדי לשרוד. החקירה מתמקדת ברוצח בעל זהות מסתורית שמנסה ללמד את קורבנותיו שיעורים קשים בחיים."
המסור,המסור 4 2007 מתורגם לעברית.mkv,https://drive.google.com/file/d/1qfQWy4fFdYem55EWIFByS-ZyqIEqQujC/view,Saw IV,2007,"אימה, מתח",92,"הסרט ממשיך את סיפורה של דמותו של ג'ון קרמר, המכונה המסור, ומציג את האירועים שמתרחשים לאחר מותו, כאשר חקירה חדשה חושפת משחק קטלני נוסף של רמות מוות קטלניות. קבוצת אנשים נלכדים במבחנים קשים שעליהם לשרוד כדי לחשוף את האמת מאחורי הסדרה."
המסור,המסור 7 2010 מתורגם לעברית.mkv,https://drive.google.com/file/d/10KvJtuHrxn5aAAEc1zR1cm0wsp7pUZ7T/view,Saw 3D,2010,"אימה, מתח, סרט אימה פסיכולוגי",90,"חבורת אנשים מוצאים עצמם כלואים במשחקים מחרידים שמטרתם לחשוף את הצדדים האפלים והסודות הכמוסים שלהם. הסרט ממשיך את סיפורו של ה'ג'יגסו', רוצח סדרתי היוצר מלכודות קטלניות כדי ללמד שיעור על החיים והמוות. העלילה משולבת במתחים פסיכולוגיים, הפתעות ואלימות עוצמתית."
המסור,המסור 8 2017 מתורגם לעברית.mkv,https://drive.google.com/file/d/1xjorWkpMR2d4ice_omRKsuPiD-gk5C4X/view,Jigsaw,2017,"אימה, מותחן",92,סדרה של פשעים מסתוריים מובילה את החוקרים לתעלומה חדשה הקשורה לכללי המשחק המרושעים של ג'יגסו. קבוצת אנשים מתעוררת במכלאות קטלניות ונאלצת לעבור מבחנים אכזריים כדי לשרוד. הסיפור חושף את הטרגדיות והרמזים מאחורי מורשתו של הרוצח הסדרתי.
המסור,08.mp4,https://drive.google.com/file/d/1VO9lLByRdffUkQ-ABDJzrfgRKqhJln6Z/view,08,2023,דרמה,90,"הסרט מתמקד ביום אחד בחיי דמויות שונות, שכל אחת מהן מתמודדת עם אתגרים אישיים ומקצועיים. על רקע עיר גדושה ודינמית, מתגלה הקשר העדין בין האנשים והאירועים שמעצבים את גורלם."
המסור,16.mkv,https://drive.google.com/file/d/1wQnCLnMFtla8GZkSO8W6bYLqz03SZKPM/view,16,2003,"דרמה, רומנטיקה",94,"הסרט עוקב אחר מורגן, נערה בת 16 המתמודדת עם קשיים אישיים ומשפחתיים בפרברים האמריקאים. הסרט מתאר את החוויות וההתבגרות שלה במהלך תקופה מורכבת של החיים כשהיא מנסה למצוא את עצמה ואת מקומה בעולם."
המסור,המסור 1 2004 מתורגם לעברית.mkv,https://drive.google.com/file/d/1DwSBIraJvZn19xJ3Ij22GBawSd6v_ans/view,Saw,2004,"אימה, מתח",103,שני גברים מתעוררים כלואים בחדר מדרון ומובלים למשחק אכזרי שבו הם חייבים לגלות סיבה לחיותם דרך מבחנים אפלים. הסרט חושף את המניע המסתורי מאחורי הכלוב הסדיסטי ואת הרצון לשרוד בכל מחיר.
המסור,המסור 3 2006 מתורגם לעברית.mkv,https://drive.google.com/file/d/1JIYwarwG88zIKukt8klazspbAGZesmPZ/view,Saw III,2006,"אימה, מתח",108,"בחלק השלישי בסדרת המסור, דוקטור לינדזי דוברס מתמודדת עם סדרת מבחנים אכזריים שמטרתם להציל את חייה ולמצוא את האמת מאחורי סדרת ההמתות המוזרות. זהו משחק קצוות שבו הזמן מוקצב וכל החלטה יכולה להיות גורלית."
המסור,המסור 5 מתורגם לעברית.mkv,https://drive.google.com/file/d/1vVmZEYtWrmr48Br72xbQ0SD3u1Krirb4/view,Saw V,2008,"אימה, מתח",92,"חמישי בסדרת 'המסור', שבו חוקרת משרד הפנים אפריל מתמודדת עם משחקי המוות של ג'ון קראמר לאחר מותו, בעוד דמויות נוספות נלכדות במלכודות קטלניות שמטרתן ללמד אותם שיעור נורא. הסרט ממשיך את המסורת של מתח מתוח וחידות מורכבות."
המסור,המסור 6 מתורגם לעברית.mkv,https://drive.google.com/file/d/139RNGyg1_XF55b3EkLtssiZ8miyFZ0Nu/view,המסור 6 מתורגם לעברית.mkv,N/A,N/A,N/A,N/A
המסור,המסור 9 המעגל נסגר מתורגם לעברית.mkv,https://drive.google.com/file/d/1L8UHAM5hV5K29_KWK1cHhLSUI2Jbkj4q/view,המסור 9 המעגל נסגר מתורגם לעברית.mkv,N/A,N/A,N/A,N/A
המסור,המסור 10 מתורגם לעברית.mp4,https://drive.google.com/file/d/1qQRx127MgdITaw0aGSGpqyt49g9U0JBY/view,המסור 10 מתורגם לעברית.mp4,N/A,N/A,N/A,N/A
ג'ון וויק,"הועלה לדרייב ע""י Qbzn ג'ון וויק‎",https://drive.google.com/file/d/1U-WYVGEYyMv9zzWWUUCti7-tsnO3gx4D/view,"הועלה לדרייב ע""י Qbzn ג'ון וויק‎",N/A,N/A,N/A,N/A
ג'ון וויק,"ג'ו וויק 3 הועלה לדרייב ע""י Qbzn",https://drive.google.com/file/d/1lWoANz5zCmfGjC5qm_9a6WvXlf1MsSK_/view,"ג'ו וויק 3 הועלה לדרייב ע""י Qbzn",N/A,N/A,N/A,N/A
ג'ון וויק,"ג'ון וויק 1 הועלה לדרייב ע""י Qbzn",https://drive.google.com/file/d/1pt6QgxqeHEMdVgAQo6bghKpHvacHpSIW/view,"ג'ון וויק 1 הועלה לדרייב ע""י Qbzn",N/A,N/A,N/A,N/A
ג'ון וויק,"ג'ון וויק 2 הועלה לדרייב ע""י Qbzn",https://drive.google.com/file/d/1-mLvXoexTITZr7Tf-lCkCIGScDztCXyi/view,"ג'ון וויק 2 הועלה לדרייב ע""י Qbzn",N/A,N/A,N/A,N/A
ג'ון וויק,"ג'ון וויק 4 הועלה לדרייב ע""י Qbzn",https://drive.google.com/file/d/1CdEam4D5seiBL1pVbPTDRu_kieVrO2t9/view,"ג'ון וויק 4 הועלה לדרייב ע""י Qbzn",N/A,N/A,N/A,N/A
ג'ון וויק,ג'ון וויק,https://drive.google.com/file/d/1KGQJA9EJLNnHwN0tbnZKPwmXHpL_Pcb4/view?usp=drivesdk,John Wick,2014,"אקשן, דרמה, פשע",101,"ג'ון וויק הוא מאלף כלבים לשעבר שהופך שוב לרוצח שכיר לאחר שרוצחים את כלבו הנאמן ומתעללים בו. הוא יוצא לנקמה כנגד הארגון הפשע שהרס את חייו, במסגרת עולם תת-קרקעי של רוצחים שכירים. הסרט מציג סצנות אקשן מרשימות וסיפור על אובדן ונקמה."
מכוניות,"מכוניות_מדובב: 1 - 3 הועלה ע""י Qbzn לדרייב‎",https://drive.google.com/file/d/1-157wC55D1Xi-tx8LqL9JMt48cj-bx06/view,Cars (Dubbed: 1 - 3),"2006, 2011, 2017","אנימציה, הרפתקאות, קומדיה","107, 112, 102","סדרת הסרטים 'מכוניות' עוקבת אחר קארסון מקרקוויץ', מרוץ מכוניות שמגלה את חשיבות החברות והערכים האישיים מעבר לניצחון במסלולים. בכל אחד מהחלקים הוא מתמודד עם אתגרים חדשים, לומד שיעורים חשובים ומחזק קשרים עם דמויות שונות מסביב לעולם."
מכוניות,"מכוניות 1 מדובב הועלה ע""י Qbzn לדרייב",https://drive.google.com/file/d/1-80WQ2arfkxKIzLSqOX2r6g5YObG-k5k/view,Cars,2006,"אנימציה, קומדיה, הרפתקאות",117,"מכונית מרוצים צעירה ושאפתנית בשם רדי מורטון מוצאת את עצמה בטעות בעיירה קטנה לפני מרוץ חשוב. תוך כדי שהיא לומדת על ידידות, עזרה הדדית והמשמעות האמיתית של הצלחה, היא משנה את השקפת עולמה ומוצאת משפחה חדשה."
מכוניות,"מכוניות 2 מדובב הועלה ע""י Qbzn לדרייב",https://drive.google.com/file/d/1-I9wwAlUsxdNqQMU1zOEMKtQex6OObqi/view,Cars 2,2011,"אנימציה, הרפתקאות, קומדיה",106,"לייטנינג מקווין וחברו הקרוב מט דומיניק יוצאים להרפתקה בינלאומית במרוץ שבו הם נתקלים בקונספירציה עולמית. בזמן שהם מתמודדים עם סכנות ואתגרים חדשים, הם לומדים על חשיבות החברות והאמונה בעצמם."
מכוניות,"מכוניות 3 מדובב הועלה ע""י Qbzn לדרייב",https://drive.google.com/file/d/1-KADs0ikytT1sbyoaz4Yb8PCClo_zgPj/view,Cars 3,2017,"אנימציה, הרפתקאות, משפחה",102,"לייטנינג מקווין מתמודד עם דור חדש של מתחרים מהירים וטכנולוגיים, ונאלץ להוכיח שיש לו עוד מה להציע. עם עזרתם של חברים ותלמידה צעירה, הוא יוצא למסע של גילוי עצמי ועומד מול אתגרים חדשים במירוץ הגדול."
מכוניות,מכוניות 1 - מתורגם,https://drive.google.com/file/d/17f_hAmrg8hj6jjWcf3rzCbX7L0_yR2GE,Cars,2006,"אנימציה, הרפתקאות, קומדיה",117,"מלפינש מארוול, מרוץ מרוצה מיוזע, מוצא את עצמו בעיירה קטנה בשם רד רוקט, שם הוא לומד על חשיבות החברות והערכים שמעבר לתהילה ולמהירות. כשהוא מתמודד עם האתגרים שבדרך, מלפינש מגלה שאפשר לנצח גם בדרכים שונות."
מכוניות,מכוניות 2 - מתורגם,https://drive.google.com/file/d/1fGDrgoP9KGy-1ANJzmXXU3u9FaJZTocl/view?usp=drivesdk,Cars 2,2011,"אנימציה, הרפתקאות, קומדיה",106,"מכונית המרוץ לייטינג מקווין יוצא להרפתקה בינלאומית כדי להתחרות במירוץ העולמי. במקביל, חברו, המכונית סול, נכנס לתפקיד מרגל חשאי שמנסה לחשוף קונספירציה מסוכנת. הסרט משלב פעולה, הומור והרבה דרמה בעולם המכוניות המדברות."
מכוניות,מכוניות 3 - מתורגם,https://drive.google.com/file/d/1iPZ_dKK1JHbfNwu9T9fcDFvjz5OQM2nB/view,Cars 3,2017,"אנימציה, הרפתקאות, משפחה",102,"לייטנינג מקווין מתמודד עם דור חדש של מכוניות מרוץ מהירות יותר וטכנולוגיות מתקדמות. הוא יוצא למסע לשפר את עצמו ולהוכיח שהוא עדיין הבולט במגרש המרוצים. במהלך הדרך, הוא מוצא חברים חדשים ולומד על חשיבות ההתמדה והחברות."
הנוקמים,הנוקמים 1,https://drive.google.com/file/d/1PB0NenYMXzTliF76JkifCqTcwObL4m54/view?usp=drivesdk,The Avengers,2012,"פעולה, מדע בדיוני, הרפתקאות",143,"צוות גיבורים-על הכולל את איירון מן, קפטן אמריקה, ת'ור, הענק הירוק, סקאוטינג סוקר ולוחמת הוונדה מתאחדים כדי לעצור איום חוצני שמסכן את העולם. במהלך הקרב הם לומדים לעבוד יחד ולחזק את הקשר ביניהם."
הנוקמים,הנוקמים 2,https://drive.google.com/file/d/12Pal0qBw2l3MxWSY7aa4VCoU1RY9Rdcm/view?usp=drivesdk,Avengers: Age of Ultron,2015,"פעולה, מדע בדיוני, הרפתקאות",141,"הנוקמים מתאחדים שוב כדי להתמודד עם איום חדש בשם אולטרון, אינטליגנציה מלאכותית שהפכה למאיימת על האנושות. במהלך הקרב הם מוצאים עצמם נאבקים לא רק באויב חיצוני אלא גם במאבקים פנימיים ובסכנות שמאיימות על עולמנו."
הנוקמים,הנוקמים 3,https://drive.google.com/file/d/1GeqO3yzNhExaqlKrT4H9wWTYbTYUxDHh/view?usp=drivesdk,Avengers: Infinity War,2018,"פעולה, מדע בדיוני, הרפתקאות",149,"הגיבורים האהובים ביותר מהמארוול מתאחדים כדי לעצור את תאנוס, האיום החזק ביותר ביקום, שמנסה לאסוף את אבני האינסוף כדי להשמיד חצי מהחיים ביקום. הקרב האפי מתפשט על פני מקומות רבים והגיבורים עומדים בפני סכנה גדולה שלא נראו כמותה קודם."
