"אע","none","יש פה סמויים להפליל?","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"488","0"
"סוכה","none","נאחוי בלאט..","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"489","0"
"סוניק 3 מדובב","none","🎬 סוניק 3 מדובב\n🎭 ז'אנר: הרפתקאות, ילדים, מדע בדיוני\n📅  שנת יציאה: 2024\n⏱ אורך הסרט: 109 דקות\n\n📝 תקציר: סוניק הקיפוד, יחד עם נאקלס וטיילס, מתאחדים נגד יריב חדש ועוצמתי בשם שאדו, בעל כוחות מסתוריים שלא נראו כמותם. כשהכוחות שלהם לא מספיקים, הם מחפשים שותפות בלתי צפויה כדי להגן על כדור הארץ. \n\n🔗 קישור לדרייב: *בלעדי ברשת*\n*13/03/2025* - Qbzn - דרייבפליקס\nhttps://drive.google.com/file/d/1b6c0eCgessEGF3bITKgF06R13Qmth3aQ/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"490","0"
"אהבה ומכות אחרות","none","🎬אהבה ומכות אחרות\n🎭 ז'אנר: קומדיית אקשן\n📅 שנת יציאה: 2025\n⏱ אורך הסרט: 83 דקות\n\n📝 תקציר:\nמרווין גייבל (קי הוי קואן), סוכן נדל""ן אהוב בפרברי מילווקי, מקבל מעטפה משותפתו לשעבר, רוז (אריאנה דבוז). כאשר אחיו המאפיונר רודף אחריו, מרווין נאלץ לשוב לחיי הפשע כמתנקש, כשהבתים שהוא מציע למכירה הופכים לזירות לחימה מסוכנות. 🏠💥🔫\nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1yuVKzSrRX1JLeKV8AXEzBea1F5KlmXxF/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"491","0"
"לא לוקחים קשה","none","🎬 לא לוקחים קשה\n🎭 ז'אנר: קומדיה\n📅 שנת יציאה: 2023\n⏱ אורך הסרט: 103 דקות\n\n📝 תקציר: מאדי (ג'ניפר לורנס), נהגת אובר בת 32, עומדת לאבד את ביתה. היא מקבלת הצעת עבודה יוצאת דופן: לצאת לדייט עם פרסי (אנדרו בארת' פלדמן), צעיר בן 19, לפני שהוא עוזב לקולג', כדי לשפר את דימויו החברתי. הסיטואציות הקומיות שנוצרות מובילות לגילויים מפתיעים. \nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1Q0F7hedLPiDXXms6PACmOoCldt_gpMQe/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"492","0"
"מכת נגד","none","🎬 מכת נגד\n🎭 ז'אנר: אקשן, הרפתקאות, מותחן\n📅 שנת יציאה: 2025\n⏱ אורך הסרט: 85 דקות\n\n📝 תקציר:\nמשימה לחילוץ בני ערובה מולידה אויב חדש. קפטן גררו וחייליו המובחרים יצטרכו להתמודד עם מארב של ארגון פשע. \nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1xIqeV72i9N7y7slEaFBAIfAG-vjTzsnM/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"493","0"
"אליאס","none","🎬 *אליאס*  \n*🎭 ז'אנר*: דרמה, מתח, פעולה  \n*📅 שנת יציאה*: 2024  \n*⏱ אורך הסרט*: 95 דקות  \n\n*📝 תקציר:*  \n*אליאס* הוא אדם שמגלה שהוא קשור לעולם של *סודיות* ו*ריגול*. אחרי שנקלע למצב של *הטעיה* ובגידה, הוא מתחיל לחשוף סודות שמאיימים על חיי רבים. בעזרת חברים חדשים, הוא יוצא למסע *מסוכן* ו*מלא בהפתעות*, במטרה לגלות את האמת ולהילחם על מה שחשוב. 🕵️‍♂️⚡💥  \n\nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1YWb5o7gPg-XJSBoRHFu4TyNzJ7CBkwuS/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"494","0"
"פו הדב דם ודבש 2","none","🎬 *פו הדב דם ודבש 2*  \n*🎭 ז'אנר*: אימה, מתח, רוע  \n*📅 שנת יציאה*: 2024  \n*⏱ אורך הסרט*: 95 דקות  \n\n*📝 תקציר:*  \nפו הדב ושאר חברי היער, שחוו טלטלה בעולם האימה בעונה הקודמת, מוצאים את עצמם שוב במציאות קריפית ומפחידה. הפעם, האיומים גדלים, והם פוגשים יצורים יותר מסוכנים ויותר אפלים. *דם ודבש* שוטפים את היער, והשורדים צריכים להתמודד עם *זוועות* בלתי נראות כדי למצוא דרך להימלט. 🐻💀🌲  \nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1n4FMxJ_kfa1OnSIrG6hY9lwiQ1SUhtJv/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"495","0"
"ימ""מ יחידת פריצה","none","🎬 ימ""מ יחידת פריצה\n🎭 ז'אנר: פעולה, מתח\n📅 שנת יציאה: 2003\n⏱ אורך הסרט: 117 דקות\n\n📝 תקציר: ג'ים סטריט (קולין פארל) ודן ""הונדו"" הארלסון (סמואל ל. ג'קסון) מובילים את יחידת הימ""מ של משטרת לוס אנג'לס. לאחר שחוליית פושעים מנסה לשחרר ברון סמים (אוליביה מרטינז) בתמורה למאה מיליון דולר, היחידה מוצאת את עצמה במרדף מסוכן ברחבי העיר. \nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/13kEEQXB2IsX6Y7HWwngwCTJuH51TB3IZ/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"496","0"
"עזית הכלבה הצנחנית","none","🎬 עזית הכלבה הצנחנית\n🎭 ז'אנר: הרפתקאות\n📅 שנת יציאה: 1972\n⏱ אורך הסרט: 84 דקות\n\n📝 תקציר: עזית, כלבת זאב חכמה, מלווה את סגן אורי וחברתו תמי. לאחר שהיא מצילה את אשת הקצב משודד, היא עוברת קורס אילוף ומצילה צנחן משבי האויב. בתמורה, היא מקבלת כנפי צניחה ומצטרפת לצנחנים.\nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1WWLnMKFInZwmwttfyEHYAuC-MJD-zr04/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"497","0"
"יחידה 36","none","🎬 יחידה 36\n🎭 ז'אנר: מותחן פעולה\n📅 שנת יציאה: 2025\n⏱ אורך הסרט: כ-120 דקות\n\n📝 תקציר: אנטואן סרדה (ויקטור בלמונדו), שוטר צרפתי, מנותב ליחידת הסמים לאחר שמודח מיחידתו האליטיסטית. כאשר שניים מחבריו לשעבר מתים ואחד נעדר, הוא מתחיל לחקור את המקרים, חושף סכסוך עמוק בתוך המשטרה. \nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1nL-lCy5L-c0yZx_2TUQJ9WLDjFdqYu06/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"498","0"
"חלק ממך","none","🎬 חלק ממך\n📅 שנת יציאה: 2024\n🎭 ז'אנר: דרמה, רומנטיקה\n⏱ אורך הסרט: 112 דקות\n\n📝 תקציר:\nהסרט עוקב אחרי קשר מרתק בין שני אנשים שנפגשים בתקופה קשה בחייהם. הם מוצאים זה את זה כחלק מהפאזל של חייהם, אך הם צריכים להתמודד עם אתגרים שמעמידים את הקשר במבחן. עם כל יום שעובר, הם מגלים עוד צדדים זה לזה ומבינים את משמעות הקשר האמיתי. 💔💫\nQbzn\nקישור לדרייב: \nhttps://drive.google.com/file/d/1WF0tWIhHQPlhud_3IiUltGWIIl4LLYDJ/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"499","0"
"החדר הקדמי","none","🎬 החדר הקדמי (The Front Room, 2024)\n\n📅 שנת יציאה: 2024\n🎭 ז'אנר: דרמה\n⏱ אורך הסרט: 108 דקות\n\n📝 תקציר:\nהסרט עוקב אחרי סיפור משפחה שנפגעת ממלחמת הדעות והסודות שמוליכים אותה להתמודדות עם המחלוקות בתוך ביתה. כל אחד מהדמויות מתקשה להסתיר את האמת על חייו, אך האם הם יצליחו להתמודד עם הצלקות שהותירו בעברם? 👥🏠\nQbzn\nקישור לדרייב: \nhttps://drive.google.com/file/d/1WdhxKMIxEppqXq_y2AgaQOOIbJgSWJI2/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"500","0"
"הזמן שלנו","none","🎬 *הזמן שלנו*  \n*🎭 ז'אנר*: רומנטיקה, דרמה  \n*📅 שנת יציאה*: 2024  \n*⏱ אורך הסרט*: 95 דקות  \n\n*📝 תקציר:*  \nסיפור מרגש על שני אנשים שמתאהבים אך מגלים שהזמן שעומד לרשותם מוגבל. הם מנסים למצות כל רגע יחד, ולגלות איך להילחם בשעון כדי לשמור על מערכת היחסים שלהם. הסרט עוקב אחרי המסע שלהם להתמודד עם המציאות, האהבה וההחלטות הקשות. ⏳💖⏰  \n\n🔗 קישור לדרייב: https://drive.google.com/file/d/1WjIIdxY7w_U2Sw9pqwCyt6ASFnd4LOS0/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"501","0"
"אדמת הרוע","none","🎬 אדמת הרוע (The Land of Evil, 2024)\n\n📅 שנת יציאה: 2024\n🎭 ז'אנר: דרמה, מותחן, אקשן\n\n📝 תקציר:\nהסרט מתרחש באזור נידח שבו אדמתה מלאה סודות אפלים. קבוצת אנשים שונים, כל אחד עם עבר חשוד, מוצאת את עצמה לכודה יחד בשטח מסתורי, שבו כל החלטה עלולה לעלות להם בחיים. כשמתחילים להתרחש אירועים מוזרים, הם מבינים שאין להם ברירה אלא לשתף פעולה כדי לשרוד את המקום המנוכר והמאיים, בעוד שכל צעד מעלה את האיום המסתורי. ⚔️👀\n\nקישור לדרייב:\nhttps://drive.google.com/file/d/1kUOh3hgm4xEnLwbmJ6nKaRMMFrE6T_Zq/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"502","0"
"מוות לפני החתונה","none","🎬 *מוות לפני החתונה*  \n*🎭 ז'אנר*: קומדיה, מסתורין  \n*📅 שנת יציאה*: 2024  \n*⏱ אורך הסרט*: 90 דקות  \n\n*📝 תקציר:*  \nבמהלך תכנונים לחתונה גדולה ומפוארת, הכל מסתבך כאשר אחד מהאורחים מת. הזוג המאורס, יחד עם המשפחה והחברים, חייבים לפתור את תעלומת הרצח לפני שהחתונה תתממש. סרט מלא בהומור, מסתורין ו*הפתעות* מצחיקות עד הרגע האחרון. 💍💀😂 \n*Qbzn*\n🔗 קישור לדרייב: \nhttps://drive.google.com/file/d/1SdN-dqr_y9dlXvXEMMkMfd3rcRfU9bQC/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"503","0"
"אל תזוז","none","🎬 *אל תזוז*  \n*🎭 ז'אנר*: מתח, דרמה  \n*📅 שנת יציאה*: 2024  \n*⏱ אורך הסרט*: 100 דקות  \n\n*📝 תקציר:*  \nאדם אחד נאלץ להתמודד עם סיטואציות קשות שבהן כל צעד שהוא עושה משפיע על עתידו. כאשר הוא נמצא במצב של בריחה מהעבר, הוא מוצא את עצמו במרדף לא צפוי שבו כל החלטה קריטית עשויה לשנות את כל מה שחשב שידע. 🏃‍♂️⚠️💥  \n\nQbzn\n🔗 קישור לדרייב:\n\nhttps://drive.google.com/file/d/1eJ_LH1waPy5e2iRmXHuDaUzT0hAC0xB6/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"504","0"
"מפחד","none","🎬 *מפחד*  \n*🎭 ז'אנר*: מתח, אימה  \n*📅 שנת יציאה*: 2024  \n*⏱ אורך הסרט*: 95 דקות  \n\n*📝 תקציר:*  \nהסרט עוקב אחרי דמות שמגלה כי כל פחד שהייתה חושבת שהוא דמיון, הפך למציאות מסוכנת. כאשר היא מתחילה לחוות סיוטים שמיוצרים על ידי פחדים פנימיים, היא מוצאת את עצמה לכודה בעולם של איימה אמיתית. כל החלטה גורלית עלולה להוביל אותה לתוך פחדים שמסכנים את חייה ואת האנשים הקרובים לה. האם תצליח להתמודד עם המפלצות שבתוך התודעה שלה? 😱💀👁️  \n\nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1XqBxH4VqSRvu877TZBvhh7uf5drkkWUf/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"505","0"
"רוצח לוח השנה","none","🎬רוצח לוח השנה\n🎭 ז'אנר: מותחן, פשע\n📅 שנת יציאה: 2024\n⏱ אורך הסרט: 94 דקות\n\n📝 תקציר: קלרה עומדת למות היום אלא אם כן היא תהרוג את בעלה תחילה. רוצח לוח השנה נתן לה את הבחירה הבלתי אפשרית הזו. כשג'ולס מתחיל את משמרת הלילה שלו בקו הסיוע הטלפוני לנשים שחוזרות לבדן הביתה, מגיעה אליו השיחה של קלרה. הוא הופך במהרה לתקווה האחרונה שלה להישאר בחיים ופותח במרוץ נגד הזמן כדי להציל אותה. \nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1WcCiMho1-PBhlWeCL859csRRhUIe4X2d/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"506","0"
"לשכב להתחתן להרוג","none","🎬לשכב, להתחתן, להרוג\n🎭 ז'אנר: קומדיה, מותחן\n📅 שנת יציאה: 2025\n⏱ אורך הסרט: 97 דקות\n\n📝 תקציר: אווה (לוסי הייל), חובבת פשע אמיתי, מוצאת את עצמה בסצנת הדייטים באפליקציות כשהחברות שלה דוחפות אותה ביום הולדתה ה-30. היא חושדת שאחד משלושת הגברים שהיא יוצאת איתם—קייל, מיץ' או נורמן—עשוי להיות הרוצח הסדרתי ""Swipe Right Killer"" שמטריד את העיר. אווה וחברותיה פועלות לחשוף את זהותו האמיתית. 🕵️‍♀️💘🔪\n\n\n*בכדי להפעיל את התרגום*\n*ללחוץ על - CC*\nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1uk1GNmhkzjJ6Wk757UmYmtFLMyQhsSFS/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"507","0"
"בעלה של המחסלת","none","🎬בעלה של המחסלת\n🎭 ז'אנר: אקשן, קומדיה, רומנטיקה\n📅 שנת יציאה: 2025\n⏱ אורך הסרט: 100 דקות\n\n📝 תקציר:\nדייב (דיוויד אוילאו) מגלה שאשתו, אמה (קיילי קווקו), היא מתנקשת בינלאומית עם פרס על ראשה. הוא מחליט לחלץ אותה, אך לא יודע שהוא לא היחיד המחפש אותה, וחיי משפחתם בסכנה. 🕵️‍♂️💍🔫\nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1zRR-loULEA79G_Fm1SY25he9vFJzMeBE/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"508","0"
"תלויה באוויר","none","🎬 תלויה באוויר\n🎭 ז'אנר: מתח, הישרדות\n📅 שנת יציאה: 2022\n⏱ אורך הסרט: 107 דקות\n\n📝 תקציר:\nהסרט עוקב אחרי שתי נשים שמטפסות על מגדל תקשורת בגובה 600 מטר. כשהן נתקעות שם ללא אפשרות לרדת, הן חייבות להתמודד עם פחדים ואתגרים פיזיים במטרה לשרוד ולחזור הביתה. 🚶‍♀️🏢😱🔥\nQbzn\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1ea0XjCIv54ehoQ9v5peUqOmeMsn5wBCL/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"509","0"
"הילדה שנמלטה","none","🎬 הילדה שנמלטה: הסיפור של קארה רובינסון\n🎭 ז'אנר: מותחן, דרמה, פשע\n📅 שנת יציאה: 2023\n⏱ אורך הסרט: 88 דקות\n\n📝 תקציר: סיפור אמיתי ומותח על קארה רובינסון, נערה בת 15 שנחטפה, הוחזקה בשבי במשך 18 שעות, ותכננה בריחה נועזת שהביאה למעצרו של רוצח סדרתי. \nQbzn\n🔗 קישור לדרייב: \nhttps://drive.google.com/file/d/1iqIO76AWedBK5D6mZMVP7NtXZAuUtBWB/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"510","0"
"מפוצלים","none","*⚔️אוסף מפוצלים⚔️*\n*Qbzn*\n\nמפוצלים - 1 - Qbzn\n🔗 קישור לדרייב: \nhttps://drive.google.com/file/d/1dTFpPqNaXfFILuoWHsRSHKfiQd4v_34_/view?usp=drivesdk\nמורדים - 2 - Qbzn\n🔗 קישור לדרייב: \nhttps://drive.google.com/file/d/1k1QTHe4WaFwyMMCY7nxegbkaslwZuSGU/view?usp=drivesdk\n\nנאמנים - 3 - Qbzn\n🔗 קישור לדרייב: \nhttps://drive.google.com/file/d/186vEegYTzZOnBgvDaHFYkfLOtRtdvPKO/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"511","0"
"הנקיק","none","🎬 הנקיק\n🎭 ז'אנר: פעולה, רומנטיקה, אימה, מדע בדיוני, הרפתקאות\n📅 שנת יציאה: 2025\n⏱ אורך הסרט: 127 דקות\n\n📝 תקציר: מותחן פעולה-מד""ב-אימה-רומנטי מבית אפל TV פלוס, בכיכובם של מיילס טלר ואניה טיילור-ג'וי. הסרט עוקב אחרי שני סוכנים מיומנים המוצבים במגדלי שמירה משני צדי נקיק עמוק ומסווג, במטרה להגן על העולם מפני רוע מסתורי השוכן בתוכה. במהלך המשמרות הם מפתחים קשר מיוחד מרחוק, אך כאשר האיום האמיתי מתגלה, הם נאלצים לשתף פעולה כדי למנוע אסון עולמי. 🌌💥🛡️\nQbzn\n🔗 קישור לדרייב: \nhttps://drive.google.com/file/d/194Y04xbtMd7Yua0eBrNvZc3ywjpk5EAk/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"512","0"
"נכון בוטי?","none","יא סאחבק אין עלייך","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"514","0"
"הטירון","none","🎬 הטירון\n🎭 ז'אנר: קומדיה, דרמה\n📅 שנת יציאה: 2017\n⏱ אורך הסרט: 100 דקות\n\n📝 תקציר: ""הטירון"" מציג את מסעו של צעיר הנכנס לעולם הצבאי, ומגלה אתגרים והפתעות בלתי צפויות בדרך. הסרט משלב רגעים מצחיקים לצד נגיעות רגשיות, ומתאר בצורה מחודדת את התהליך של התבגרות והתמודדות עם המציאות החדשה 🎖️😄🚀\n\n*הועלה ע""י ג'ון סמית*\n\n🔗 קישור לדרייב:\nעונה 1\nhttps://drive.google.com/drive/folders/1YOpAb7WCTjDkXQ2iYEpjrvllSe70fV3B\nעונה 2\nhttps://drive.google.com/drive/folders/1nz2SAmefJ2YzjW8TKOQWsIaAQugIwEli\nעונה 3\nhttps://drive.google.com/drive/folders/1BRbV9CYWaVc1epQRBzOQtT1GuupQd6lG\nעונה 4\nhttps://drive.google.com/drive/folders/13Qqqp2fvbldmStVoibowg0NMF30c-F8V\nעונה 5\nhttps://drive.google.com/drive/folders/1ebDdcuV5gSLzAD41rHuGMl8J3EVGdh1p","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"515","0"
"הראש","none","🎬 *⚔️הראש⚔️*\n🎭 ז'אנר: דרמת-מתח\n📅 שנת יציאה: 2025\n⏱ אורך פרק: כ-45 דקות\n\n\n📝 תקציר:\n איתמר מולכו, ראש השב""כ הצעיר ביותר בתולדות ישראל, נתקל בהדלפת מידע מסווג החושפת את סודות המדינה ומעמדו הרגיש. הסדרה חוקרת את המאבק שלו לשמירה על ביטחון המדינה, תוך התמודדות עם לחצים אישיים ומקצועיים.\n\n> *Qbzn*\n> 🔗 קישור לדרייב:\nhttps://drive.google.com/drive/folders/1dMxk4N86mIhTOCwwsf6AFhnDPoBI9kmz","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"516","0"
"בוטי","none","אע טהור מהמקווה שלי אתה \nמשוש חיי קראת לי?","single","","","b","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"517","0"
"יאפ","none","אבוס עיינק🤤","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"518","0"
"נגוסה","none","תבואי תבואי לפתח תקווה אני אפנצ'ר אותך כמו גלגל..\nחייב לשחרר לחץ.","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"519","0"
"משוש חיי","none","אעעעעע לבשלי \nקראת לי? \nבזרימה שקיעה בערב אני אתה והקוקטיילים של עמוס השרברב?!?!","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"520","0"
"משפחה בהחלפה 2","none","🎬משפחה בהחלפה-2 מדובב\n🎭 ז'אנר: אנימציה, הרפתקאות\n📅 שנת יציאה: 2022\n⏱ אורך הסרט: 106 דקות\n\n\n📝 תקציר: \nמפלצות מפורסמות, כמו באבא יאגה ודרקולה, נחטפות אחת אחרי השנייה. מקס ומשפחתו מתגייסים למשימה, להציל אותם ולגלות מה עומד מאחורי החטיפות הללו. בשביל זה, עליהם להפוך שוב ל: ערפד, מפלצת, מומיה ואיש הזאב. ביחד עם שלושת הערפדי המחמד שלהם, הם פוגשים מפלצות חדשות ורודפים אחרי ילדה מסתורית בשם ״מילה״ ומבינים ש""אף אחד לא מושלם"" וזה הכי בסדר בעולם... \n\n> *הועלה ע""י Qbzn*\n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1ulnputYiGEXMdZEg_lvr9APbXW-KXuvo/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"521","0"
"שבאבניקים","none","🎬 שבאבניקים (Shababnikim / The New Black)\n🎭 ז'אנר: קומדיה-דרמה\n📅 שנת יציאה: 2017-2025 (שלושה עונות בכולל) \n⏱ אורכי פרקים: בערך כ-30 דקות לפרק \n\n📝 תקציר:\nארבעה תלמידי ישיבה חרדים מנסים למצוא את האיזון בין החיים המודרניים לבין ההשקפה השמרנית של הסביבה שלהם. הם מתמודדים עם נושאים כמו מערכות יחסים, קונפליקטים בישיבה, דרישות של המשפחה והחברה ומציאת מקום לזהותם המורכבת. \n\n> Driveflix\n🔗 קישור לדרייב:\n> *הועלה ע""י Qbzn*\n> *עונה 1*\n> 🔗 קישור לדרייב: \nhttps://drive.google.com/drive/folders/1IN_ejClkWSivLwWuDGgdovKiTwWXwEXK\n> Qbzn\n\n> הועלה ע""י Qbzn\n> *עונה 2*\n> 🔗 קישור לדרייב:\nhttps://drive.google.com/drive/folders/1zndIlw1OshHsLONrGfWIuHBTYL48LuzG\n\n> *הועלה ע""י Qbzn*\n> *עונה 3*\nhttps://drive.google.com/drive/folders/14oRXRGybRqw5a1XAzI3Z-B8QjHjm_WTu","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"522","0"
"באהבה קיטי","none","🎬 באהבה קיטי\n🎭 ז'אנר: דרמה קומית רומנטית\n📅 שנת יציאה: עונה 1:\n2023, \nעונה 2: 2025\n⏱ אורך פרק: כ-30 דקות\n\n\n📝 תקציר:\nקיטי, השדכנית הצעירה, מגשימה את חלומה ומתחילה ללמוד בבית ספר יוקרתי בסיאול. היא מגלה שהחיים, האהבה והמשפחה מורכבים יותר מכפי שחשבה. \n\n\n> *הועלה ע""י Qbzn*\n> 🔗 קישור לדרייב:\n> *עונה 1:*\nhttps://drive.google.com/drive/folders/15hNn1vv4i-5qgl9TF8ZD0gcX30BCwux2\n\n> *הועלה ע""י Qbzn*\n> *עונה - 2:*\nhttps://drive.google.com/drive/folders/1WH9AmXjkPXaHNflz2e784mlFC-B_K6dX\n\n> *דרייבפליקס*","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"523","0"
"לא לנשום 1","none","🎬לא לנשום - 1\n🎭 ז'אנר: אימה, מותחן\n📅 שנת יציאה: 2016\n⏱ זמן ריצה: 88 דקות\n\n\n📝 תקציר: \nשלישיית חברים - רוקי, אלכס ומאני - פורצות לביתו של עיוור עשיר, מתוך מחשבה שהם ייצאו מהשוד המושלם. הם טועים.\n\n> הועלה ע""י Qbzn \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1YyYtybvJd5vUEU3cTIT5eacH7P9YovAI/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"524","0"
"לא לנשום 2","none","🎬לא לנשום - 2\n🎭 ז'אנר: אימה, מותחן\n📅 שנת יציאה: 2021\n⏱ זמן ריצה: 98 דקות\n\n\n📝 תקציר: \nמתרחש שמונה שנים לאחר הסרט המקורי, נורמן נורדסטרום העיוור הוותיק של Navy SEAL חי בבדידות שקטה עם בתו המאומצת, פיניקס. חייהם השלווים מופרעים כאשר פיניקס נחטפת על ידי קבוצה המבקשת לאסוף את איבריה להשתלה. נורמן חייב להתעמת עם חטאי העבר שלו ולנווט שורה של אתגרים כדי להציל אותה.\n\n> הועלה ע""י Qbzn \n> 🔗קישור לדרייב:\nhttps://drive.google.com/file/d/1inCBuZNdU7EtA15v6oekXLYZizr5CiCv/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"525","0"
"נבסו","none","🎬 נבסו\n🎭 ז'אנר: קומדיה\n📅 שנת יציאה: 2017\n⏱ אורך פרק: כ-30 דקות\n\n\n📝 תקציר: \nגילי ותמר, זוג מעורב, מגדלים את בתם בת החמש ומנסים להוכיח לעולם שהם זוג רגיל, למרות הדעות הקדומות והמתחים בתוך המשפחה המורחבת. כל מפגש בין המשפחות הופך לזירת עימות מצחיקה. \n\n> *הועלה ע""י Qbzn*\n🔗 קישור לדרייב:\n> *עונה 1*\nhttps://drive.google.com/drive/folders/1iFocgLF4n_FWnUhnzosmRd9pAx_vWW0N\n\n> *הועלה ע""י Qbzn*\n> עונה 2\nhttps://drive.google.com/drive/folders/1n9ziV_PFJsxLGFUiwjWuRwUfd5Z2qJDz","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"526","0"
"תוכנית פרישה","none","""תוכנית פרישה"" בכיכובו של ניקולס קייג' המוכשר - הסרט משודר רק בבתי הקולנוע והקולנוע כמובן גם פה בלעדי לערוץ שלנו מבית דרייבפליקס.\n\n*תאריך בכורה בקולנוע 13/03/2025*\n\n🎬תוכנית פרישה\n🎭 ז'אנר: אקשן, קומדיה, מותחן\n📅 שנת יציאה: 2023\n⏱ אורך הסרט: 103 דקות\n\n📝 תקציר:\nניקולס קייג' משחק את מאט, רוצח לשעבר שיצא לפנסיה ומתגורר באיי קיימן. כאשר בתו (אשלי גרין) ונכדתו (תליה קמפבל) מוצאות את עצמן מטרה לארגון פשע, מאט חייב לחזור לעולם של פשיעה כדי להגן עליהן. 🏝️💥🕵️‍♂️\n\n> *הועלה ע""י Qbzn בלעדי מבית דרייבפליקס*\n\n\n> 🔗קישור לדרייב:\nhttps://drive.google.com/file/d/1rkd6uz7YK2BJxxCmctmpRScNskLqqrpK/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"527","0"
